"Sample_ID","lat_N","lon_E","Nutricline_1uM_Interp","Phosphate_surfBottle","Silicate_surfBottle","Nitrate_NitriteBottle","CTD_salinity","Temp_SST","Cruise","Metagenome_Sample_ID","Omega_P","Omega_N","Omega_Fe"
"C132020_084_nifH",-12.43809333,-22.67813833,108.6358549,NA,NA,NA,NA,28.067,"C13","C132020_084_META",-0.577571286,0.55579508,-0.169259663
"C132020_084V1_nifH",-12.43809333,-22.67813833,108.6358549,NA,NA,NA,NA,28.067,"C13","C132020_084_META",-0.577571286,0.55579508,-0.169259663
"C132020_086_nifH",-12.27508167,-22.83461167,108.6358549,NA,NA,NA,NA,28.076,"C13","C132020_086_META",-0.55196542,0.459549352,-0.421056793
"C132020_087_nifH",-10.47969167,-24.54629,103.6674132,NA,NA,NA,NA,28.993,"C13","C132020_087_META",0.317797179,0.399363314,-0.42795262
"C132020_088_nifH",-10.279255,-24.73544,103.6674132,NA,NA,NA,NA,29.008,"C13","C132020_088_META",0.127126584,0.469177819,-0.253417237
"C132020_089_nifH",-9.983323333,-25.032315,100.7165243,NA,NA,NA,NA,28.993,"C13","C132020_089_META",-0.20234731,0.591619044,-0.314432058
"C132020_090_nifH",-9.640178333,-25.34468833,100.7165243,NA,NA,NA,NA,28.821,"C13","C132020_090_META",-0.49942625,0.51495345,-0.361760486
"C132020_091_nifH",-9.352245,-25.6212,100.7165243,NA,NA,NA,NA,29.133,"C13","C132020_091_META",-0.46051447,0.578212328,-0.548249068
"C132020_092_nifH",-9.051413333,-25.90943667,100.7165243,NA,NA,NA,NA,29.287,"C13","C132020_092_META",-0.251738664,0.591076576,-0.305869778
"C132020_093_nifH",-8.758585,-26.18995,89.32080461,NA,NA,NA,NA,29.175,"C13","C132020_093_META",-0.315031794,0.440282592,-0.467720758
"C132020_094_nifH",-8.539345,-26.39908667,89.32080461,NA,NA,NA,NA,29.138,"C13","C132020_094_META",1.520976424,-0.366522724,-0.45790514
"C132020_095_nifH",-8.314066667,-26.61479333,89.32080461,NA,NA,NA,NA,29.304,"C13",NA,NA,NA,NA
"C132020_095V1_nifH",-8.314066667,-26.61479333,89.32080461,NA,NA,NA,NA,29.304,"C13","C132020_095V1_META",0.148418274,0.382019508,-0.360049128
"C132020_096_nifH",-6.742606667,-28.082075,71.03964299,NA,NA,NA,NA,29.551,"C13","C132020_096_META",1.630360584,-0.147587504,-0.62911623
"C132020_097_nifH",-6.46401,-28.31705167,71.03964299,NA,NA,NA,NA,29.612,"C13","C132020_097_META",1.428356154,-0.103513247,-0.277575034
"C132020_098_nifH",-6.267831667,-28.48202,71.03964299,NA,NA,NA,NA,29.663,"C13","C132020_098_META",1.39688969,-0.298114321,-0.545165263
"C132020_099_nifH",-6.048825,-28.666125,71.03964299,NA,NA,NA,NA,29.704,"C13","C132020_099_META",-0.289875086,0.500857882,-0.314129148
"C132020_100_nifH",-5.902205,-28.789235,63.80383627,NA,NA,NA,NA,29.712,"C13","C132020_100_META",1.342009054,-0.3659804,-0.473225148
"C132020_101_nifH",-5.667961667,-28.98532,63.80383627,NA,NA,NA,NA,29.703,"C13","C132020_101_META",1.353923899,-0.2774939,-0.413028681
"C132020_102_nifH",-5.577761667,-29.323055,54.25126744,NA,NA,NA,NA,29.784,"C13","C132020_102_META",1.138099167,-0.32627702,-0.460997167
"C132020_103_nifH",-5.26616,-29.323055,54.25126744,NA,NA,NA,NA,29.886,"C13",NA,NA,NA,NA
"C132020_103V1_nifH",-5.26616,-29.323055,54.25126744,NA,NA,NA,NA,29.886,"C13","C132020_103V1_META",1.098954939,-0.454963883,-0.346640002
"C132020_104_nifH",-0.398501667,-33.54496667,53.57358029,NA,NA,NA,NA,29.016,"C13",NA,NA,NA,NA
"C132020_104V1_nifH",-0.398501667,-33.54496667,53.57358029,NA,NA,NA,NA,29.016,"C13","C132020_104V1_META",0.84715106,0.076970942,-0.488370037
"C132020_105_nifH",0.21595,-33.71493333,52.98458486,NA,NA,NA,NA,28.931,"C13","C132020_105_META",0.748571261,0.310497048,-0.350305397
"C132020_106_nifH",1.041333333,-34.88078167,54.56573845,NA,NA,NA,NA,29.036,"C13","C132020_106_META",0.830398273,0.455352554,-0.485593396
"C132020_107_nifH",1.140923333,-35.97818,55.95647095,NA,NA,NA,NA,29.031,"C13","C132020_107_META",0.76614916,0.411485464,-0.376223558
"C132020_108_nifH",1.268378333,-35.10234833,55.95647095,NA,NA,NA,NA,29.071,"C13","C132020_108_META",0.789246532,0.441517938,-0.518482409
"C132020_109_nifH",1.431563333,-35.26126,55.95647095,NA,NA,NA,NA,29.138,"C13","C132020_109_META",0.734384234,0.312867672,-0.567148222
"C132020_110_nifH",1.567861667,-35.39401,55.95647095,NA,NA,NA,NA,29.171,"C13","C132020_110_META",0.93197167,0.431099852,-0.484190619
"C132020_111_nifH",1.74628,-35.568605,55.95647095,NA,NA,NA,NA,29.057,"C13","C132020_111_META",0.686741947,0.476997384,-0.544221669
"C132020_112_nifH",1.903898333,-35.72118833,55.95647095,NA,NA,NA,NA,29.057,"C13","C132020_112_META",0.799751078,0.387811919,-0.529318304
"C132020_113_nifH",2.044313333,-35.85920833,55.52050783,NA,NA,NA,NA,29.122,"C13","C132020_113_META",0.769960975,0.467188458,-0.562276102
"C132020_114_nifH",2.359298333,-36.16521667,57.07734947,NA,NA,NA,NA,29.027,"C13","C132020_114_META",0.91954467,0.386419087,-0.49196373
"C132020_115_nifH",2.679495,-36.477415,57.07734947,NA,NA,NA,NA,28.951,"C13","C132020_115_META",0.583853169,0.042278486,-0.465761827
"C132020_116_nifH",2.710685,-36.50981167,57.07734947,NA,NA,NA,NA,28.932,"C13","C132020_116_META",0.42808038,0.158757651,-0.408735588
"C132020_117_nifH",2.940266667,-36.73208333,57.07734947,NA,NA,NA,NA,28.857,"C13","C132020_117_META",0.586456418,0.186936732,-0.549727395
"C132020_118_nifH",3.165133333,-36.94996667,56.23636992,NA,NA,NA,NA,28.895,"C13",NA,NA,NA,NA
"C132020_118V1_nifH",3.165133333,-36.94996667,56.23636992,NA,NA,NA,NA,28.895,"C13","C132020_118V1_META",0.75630597,0.059259618,-0.507428069
"C132020_119_nifH",4.756133333,-38.446375,55.48569908,NA,NA,NA,NA,28.594,"C13",NA,NA,NA,NA
"C132020_120_nifH",4.862145,-38.54344833,54.73502823,NA,NA,NA,NA,28.585,"C13","C132020_120_META",1.537631119,-0.067238137,-0.408976776
"C132020_121_nifH",5.184071667,-38.82919167,50.14979797,NA,NA,NA,NA,28.575,"C13","C132020_121_META",1.455953183,-0.042254122,-0.422501477
"C132020_122_nifH",5.517905,-39.12245833,50.62070869,NA,NA,NA,NA,28.621,"C13","C132020_122_META",1.56236538,-0.180202214,-0.462948383
"C132020_123_nifH",5.817836667,-39.38581667,50.62070869,NA,NA,NA,NA,28.592,"C13","C132020_123_META",1.256551565,-0.219034914,-0.534891242
"C132020_124_nifH",6.134835,-39.66591333,48.45125805,NA,NA,NA,NA,28.56,"C13","C132020_124_META",1.076168525,-0.282600008,-0.539975537
"C132020_125_nifH",6.449866667,-39.947,48.45125805,NA,NA,NA,NA,28.501,"C13","C132020_125_META",0.825245322,-0.399375275,-0.44505649
"C132020_126_nifH",6.768168333,-40.23108667,49.37400935,NA,NA,NA,NA,28.238,"C13","C132020_126_META",0.666463007,-0.166232276,-0.587277368
"C132020_127_nifH",6.890635,-40.340385,49.37400935,NA,NA,NA,NA,28.13,"C13","C132020_127_META",0.856067971,-0.181272885,-0.429861428
"C132020_128_nifH",7.045885,-40.47923667,47.71502187,NA,NA,NA,NA,27.978,"C13",NA,NA,NA,NA
"C132020_128V1_nifH",7.045885,-40.47923667,47.71502187,NA,NA,NA,NA,27.978,"C13","C132020_128V1_META",0.935510747,0.075261545,-0.523864568
"C132020_129_nifH",7.25134,-40.66345167,47.71502187,NA,NA,NA,NA,27.617,"C13","C132020_129_META",1.093432805,-0.263502019,-0.683222738
"C132020_130_nifH",7.402731667,-40.79768833,47.71502187,NA,NA,NA,NA,27.762,"C13","C132020_130_META",0.969925781,0.111364826,-0.312587766
"C132020_131_nifH",8.5724,-41.87268167,48.39423156,NA,NA,NA,NA,27.339,"C13","C132020_131_META",0.955630137,0.118314885,-0.496953443
"C132020_132_nifH",8.83135,-42.11772,50.4247093,NA,NA,NA,NA,26.674,"C13","C132020_132_META",1.151873841,-0.132186603,-0.534518347
